areaName,Borough,areaType,Attribute,Value
All Upper Manhattan,Manhattan,submarket,2020-10,2250
All Upper Manhattan,Manhattan,submarket,2020-11,2201
All Upper Manhattan,Manhattan,submarket,2020-12,2200
All Upper Manhattan,Manhattan,submarket,2021-01,2199
All Upper Manhattan,Manhattan,submarket,2021-02,2175
All Upper Manhattan,Manhattan,submarket,2021-03,2185
All Upper Manhattan,Manhattan,submarket,2021-04,2200
All Upper Manhattan,Manhattan,submarket,2021-05,2250
All Upper Manhattan,Manhattan,submarket,2021-06,2295
All Upper Manhattan,Manhattan,submarket,2021-07,2300
All Upper Manhattan,Manhattan,submarket,2021-08,2300
All Upper West Side,Manhattan,submarket,2010-01,2895
All Upper West Side,Manhattan,submarket,2010-02,2800
All Upper West Side,Manhattan,submarket,2010-03,2750
All Upper West Side,Manhattan,submarket,2010-04,2800
All Upper West Side,Manhattan,submarket,2010-05,2800
All Upper West Side,Manhattan,submarket,2010-06,2795
All Upper West Side,Manhattan,submarket,2010-07,2800
All Upper West Side,Manhattan,submarket,2010-08,2895
All Upper West Side,Manhattan,submarket,2010-09,2995
All Upper West Side,Manhattan,submarket,2010-10,3050
All Upper West Side,Manhattan,submarket,2010-11,3000
All Upper West Side,Manhattan,submarket,2010-12,2995
All Upper West Side,Manhattan,submarket,2011-01,2995
All Upper West Side,Manhattan,submarket,2011-02,3000
All Upper West Side,Manhattan,submarket,2011-03,2950
All Upper West Side,Manhattan,submarket,2011-04,3000
All Upper West Side,Manhattan,submarket,2011-05,3000
All Upper West Side,Manhattan,submarket,2011-06,3100
All Upper West Side,Manhattan,submarket,2011-07,3100
All Upper West Side,Manhattan,submarket,2011-08,3200
All Upper West Side,Manhattan,submarket,2011-09,3250
All Upper West Side,Manhattan,submarket,2011-10,3344
All Upper West Side,Manhattan,submarket,2011-11,3388
All Upper West Side,Manhattan,submarket,2011-12,3475
All Upper West Side,Manhattan,submarket,2012-01,3300
All Upper West Side,Manhattan,submarket,2012-02,3200
All Upper West Side,Manhattan,submarket,2012-03,3049
All Upper West Side,Manhattan,submarket,2012-04,3150
All Upper West Side,Manhattan,submarket,2012-05,3200
All Upper West Side,Manhattan,submarket,2012-06,3200
All Upper West Side,Manhattan,submarket,2012-07,3250
All Upper West Side,Manhattan,submarket,2012-08,3300
All Upper West Side,Manhattan,submarket,2012-09,3325
All Upper West Side,Manhattan,submarket,2012-10,3350
All Upper West Side,Manhattan,submarket,2012-11,3350
All Upper West Side,Manhattan,submarket,2012-12,3300
All Upper West Side,Manhattan,submarket,2013-01,3200
All Upper West Side,Manhattan,submarket,2013-02,3250
All Upper West Side,Manhattan,submarket,2013-03,3200
All Upper West Side,Manhattan,submarket,2013-04,3200
All Upper West Side,Manhattan,submarket,2013-05,3250
All Upper West Side,Manhattan,submarket,2013-06,3150
All Upper West Side,Manhattan,submarket,2013-07,3200
All Upper West Side,Manhattan,submarket,2013-08,3250
All Upper West Side,Manhattan,submarket,2013-09,3285
All Upper West Side,Manhattan,submarket,2013-10,3300
All Upper West Side,Manhattan,submarket,2013-11,3200
All Upper West Side,Manhattan,submarket,2013-12,3230
All Upper West Side,Manhattan,submarket,2014-01,3200
All Upper West Side,Manhattan,submarket,2014-02,3195
All Upper West Side,Manhattan,submarket,2014-03,3200
All Upper West Side,Manhattan,submarket,2014-04,3295
All Upper West Side,Manhattan,submarket,2014-05,3299
All Upper West Side,Manhattan,submarket,2014-06,3280
All Upper West Side,Manhattan,submarket,2014-07,3200
All Upper West Side,Manhattan,submarket,2014-08,3200
All Upper West Side,Manhattan,submarket,2014-09,3295
All Upper West Side,Manhattan,submarket,2014-10,3300
All Upper West Side,Manhattan,submarket,2014-11,3280
All Upper West Side,Manhattan,submarket,2014-12,3250
All Upper West Side,Manhattan,submarket,2015-01,3285
All Upper West Side,Manhattan,submarket,2015-02,3300
All Upper West Side,Manhattan,submarket,2015-03,3250
All Upper West Side,Manhattan,submarket,2015-04,3300
All Upper West Side,Manhattan,submarket,2015-05,3350
All Upper West Side,Manhattan,submarket,2015-06,3395
All Upper West Side,Manhattan,submarket,2015-07,3410
All Upper West Side,Manhattan,submarket,2015-08,3495
All Upper West Side,Manhattan,submarket,2015-09,3550
All Upper West Side,Manhattan,submarket,2015-10,3500
All Upper West Side,Manhattan,submarket,2015-11,3533
All Upper West Side,Manhattan,submarket,2015-12,3500
All Upper West Side,Manhattan,submarket,2016-01,3450
All Upper West Side,Manhattan,submarket,2016-02,3450
All Upper West Side,Manhattan,submarket,2016-03,3450
All Upper West Side,Manhattan,submarket,2016-04,3475
All Upper West Side,Manhattan,submarket,2016-05,3495
All Upper West Side,Manhattan,submarket,2016-06,3450
All Upper West Side,Manhattan,submarket,2016-07,3495
All Upper West Side,Manhattan,submarket,2016-08,3425
All Upper West Side,Manhattan,submarket,2016-09,3490
All Upper West Side,Manhattan,submarket,2016-10,3450
All Upper West Side,Manhattan,submarket,2016-11,3400
All Upper West Side,Manhattan,submarket,2016-12,3375
All Upper West Side,Manhattan,submarket,2017-01,3300
All Upper West Side,Manhattan,submarket,2017-02,3310
All Upper West Side,Manhattan,submarket,2017-03,3299
All Upper West Side,Manhattan,submarket,2017-04,3300
All Upper West Side,Manhattan,submarket,2017-05,3350
All Upper West Side,Manhattan,submarket,2017-06,3375
All Upper West Side,Manhattan,submarket,2017-07,3390
All Upper West Side,Manhattan,submarket,2017-08,3395
All Upper West Side,Manhattan,submarket,2017-09,3395
All Upper West Side,Manhattan,submarket,2017-10,3395
All Upper West Side,Manhattan,submarket,2017-11,3319
All Upper West Side,Manhattan,submarket,2017-12,3350
All Upper West Side,Manhattan,submarket,2018-01,3350
All Upper West Side,Manhattan,submarket,2018-02,3288
All Upper West Side,Manhattan,submarket,2018-03,3250
All Upper West Side,Manhattan,submarket,2018-04,3290
All Upper West Side,Manhattan,submarket,2018-05,3300
All Upper West Side,Manhattan,submarket,2018-06,3350
All Upper West Side,Manhattan,submarket,2018-07,3345
All Upper West Side,Manhattan,submarket,2018-08,3305
All Upper West Side,Manhattan,submarket,2018-09,3395
All Upper West Side,Manhattan,submarket,2018-10,3395
All Upper West Side,Manhattan,submarket,2018-11,3359
All Upper West Side,Manhattan,submarket,2018-12,3398
All Upper West Side,Manhattan,submarket,2019-01,3395
All Upper West Side,Manhattan,submarket,2019-02,3350
All Upper West Side,Manhattan,submarket,2019-03,3395
All Upper West Side,Manhattan,submarket,2019-04,3450
All Upper West Side,Manhattan,submarket,2019-05,3450
All Upper West Side,Manhattan,submarket,2019-06,3450
All Upper West Side,Manhattan,submarket,2019-07,3400
All Upper West Side,Manhattan,submarket,2019-08,3500
All Upper West Side,Manhattan,submarket,2019-09,3600
All Upper West Side,Manhattan,submarket,2019-10,3600
All Upper West Side,Manhattan,submarket,2019-11,3650
All Upper West Side,Manhattan,submarket,2019-12,3550
All Upper West Side,Manhattan,submarket,2020-01,3650
All Upper West Side,Manhattan,submarket,2020-02,3554
All Upper West Side,Manhattan,submarket,2020-03,3500
All Upper West Side,Manhattan,submarket,2020-04,3400
All Upper West Side,Manhattan,submarket,2020-05,3295
All Upper West Side,Manhattan,submarket,2020-06,3200
All Upper West Side,Manhattan,submarket,2020-07,3130
All Upper West Side,Manhattan,submarket,2020-08,3000
All Upper West Side,Manhattan,submarket,2020-09,2923
All Upper West Side,Manhattan,submarket,2020-10,2800
All Upper West Side,Manhattan,submarket,2020-11,2800
All Upper West Side,Manhattan,submarket,2020-12,2800
All Upper West Side,Manhattan,submarket,2021-01,2799
All Upper West Side,Manhattan,submarket,2021-02,2825
All Upper West Side,Manhattan,submarket,2021-03,2800
All Upper West Side,Manhattan,submarket,2021-04,2850
All Upper West Side,Manhattan,submarket,2021-05,3000
All Upper West Side,Manhattan,submarket,2021-06,3000
All Upper West Side,Manhattan,submarket,2021-07,3195
All Upper West Side,Manhattan,submarket,2021-08,3300
Astoria,Queens,neighborhood,2010-01,1600
Astoria,Queens,neighborhood,2010-02,1650
Astoria,Queens,neighborhood,2010-03,1620
Astoria,Queens,neighborhood,2010-04,1600
Astoria,Queens,neighborhood,2010-05,1700
Astoria,Queens,neighborhood,2010-06,1700
Astoria,Queens,neighborhood,2010-07,1600
Astoria,Queens,neighborhood,2010-08,1600
Astoria,Queens,neighborhood,2010-09,1600
Astoria,Queens,neighborhood,2010-10,1700
Astoria,Queens,neighborhood,2010-11,1650
Astoria,Queens,neighborhood,2010-12,1650
Astoria,Queens,neighborhood,2011-01,1600
Astoria,Queens,neighborhood,2011-02,1600
Astoria,Queens,neighborhood,2011-03,1750
Astoria,Queens,neighborhood,2011-04,1825
Astoria,Queens,neighborhood,2011-05,1900
Astoria,Queens,neighborhood,2011-06,1900
Astoria,Queens,neighborhood,2011-07,1820
Astoria,Queens,neighborhood,2011-08,1900
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-10,1900
Astoria,Queens,neighborhood,2011-11,1973
Astoria,Queens,neighborhood,2011-12,2000
Astoria,Queens,neighborhood,2012-01,2000
Astoria,Queens,neighborhood,2012-02,2038
Astoria,Queens,neighborhood,2012-03,2038
Astoria,Queens,neighborhood,2012-04,2113
Astoria,Queens,neighborhood,2012-05,2100
Astoria,Queens,neighborhood,2012-06,1990
Astoria,Queens,neighborhood,2012-07,2175
Astoria,Queens,neighborhood,2012-08,2250
Astoria,Queens,neighborhood,2012-09,2250
Astoria,Queens,neighborhood,2012-10,2150
Astoria,Queens,neighborhood,2012-11,2046
Astoria,Queens,neighborhood,2012-12,2000
Astoria,Queens,neighborhood,2013-01,2000
Astoria,Queens,neighborhood,2013-02,2000
Astoria,Queens,neighborhood,2013-03,1950
Astoria,Queens,neighborhood,2013-04,2000
Astoria,Queens,neighborhood,2013-05,2200
Astoria,Queens,neighborhood,2013-06,2100
Astoria,Queens,neighborhood,2013-07,2200
Astoria,Queens,neighborhood,2013-08,2150
Astoria,Queens,neighborhood,2013-09,2150
Astoria,Queens,neighborhood,2013-10,2100
Astoria,Queens,neighborhood,2013-11,2000
Astoria,Queens,neighborhood,2013-12,2038
Astoria,Queens,neighborhood,2014-01,2100
Astoria,Queens,neighborhood,2014-02,2100
Astoria,Queens,neighborhood,2014-03,2100
Astoria,Queens,neighborhood,2014-04,2100
Astoria,Queens,neighborhood,2014-05,2100
Astoria,Queens,neighborhood,2014-06,2100
Astoria,Queens,neighborhood,2014-07,2100
Astoria,Queens,neighborhood,2014-08,2150
Astoria,Queens,neighborhood,2014-09,2200
Astoria,Queens,neighborhood,2014-10,2200
Astoria,Queens,neighborhood,2014-11,2200
Astoria,Queens,neighborhood,2014-12,2150
Astoria,Queens,neighborhood,2015-01,2200
Astoria,Queens,neighborhood,2015-02,2200
Astoria,Queens,neighborhood,2015-03,2200
Astoria,Queens,neighborhood,2015-04,2300
Astoria,Queens,neighborhood,2015-05,2300
Astoria,Queens,neighborhood,2015-06,2295
Astoria,Queens,neighborhood,2015-07,2300
Astoria,Queens,neighborhood,2015-08,2300
Astoria,Queens,neighborhood,2015-09,2200
Astoria,Queens,neighborhood,2015-10,2200
Astoria,Queens,neighborhood,2015-11,2200
Astoria,Queens,neighborhood,2015-12,2200
Astoria,Queens,neighborhood,2016-01,2200
Astoria,Queens,neighborhood,2016-02,2200
Astoria,Queens,neighborhood,2016-03,2300
Astoria,Queens,neighborhood,2016-04,2300
Astoria,Queens,neighborhood,2016-05,2300
Astoria,Queens,neighborhood,2016-06,2300
Astoria,Queens,neighborhood,2016-07,2300
Astoria,Queens,neighborhood,2016-08,2350
Astoria,Queens,neighborhood,2016-09,2350
Astoria,Queens,neighborhood,2016-10,2300
Astoria,Queens,neighborhood,2016-11,2291
Astoria,Queens,neighborhood,2016-12,2275
Astoria,Queens,neighborhood,2017-01,2250
Astoria,Queens,neighborhood,2017-02,2200
Astoria,Queens,neighborhood,2017-03,2200
Astoria,Queens,neighborhood,2017-04,2200
Astoria,Queens,neighborhood,2017-05,2200
Astoria,Queens,neighborhood,2017-06,2250
Astoria,Queens,neighborhood,2017-07,2300
Astoria,Queens,neighborhood,2017-08,2300
Astoria,Queens,neighborhood,2017-09,2250
Astoria,Queens,neighborhood,2017-10,2193
Astoria,Queens,neighborhood,2017-11,2200
Astoria,Queens,neighborhood,2017-12,2195
Astoria,Queens,neighborhood,2018-01,2150
Astoria,Queens,neighborhood,2018-02,2123
Astoria,Queens,neighborhood,2018-03,2100
Astoria,Queens,neighborhood,2018-04,2100
Astoria,Queens,neighborhood,2018-05,2200
Astoria,Queens,neighborhood,2018-06,2200
Astoria,Queens,neighborhood,2018-07,2235
Astoria,Queens,neighborhood,2018-08,2250
Astoria,Queens,neighborhood,2018-09,2250
Astoria,Queens,neighborhood,2018-10,2200
Astoria,Queens,neighborhood,2018-11,2175
Astoria,Queens,neighborhood,2018-12,2150
Astoria,Queens,neighborhood,2019-01,2199
Astoria,Queens,neighborhood,2019-02,2200
Astoria,Queens,neighborhood,2019-03,2200
Astoria,Queens,neighborhood,2019-04,2200
Astoria,Queens,neighborhood,2019-05,2250
Astoria,Queens,neighborhood,2019-06,2300
Astoria,Queens,neighborhood,2019-07,2350
Astoria,Queens,neighborhood,2019-08,2350
Astoria,Queens,neighborhood,2019-09,2350
Astoria,Queens,neighborhood,2019-10,2350
Astoria,Queens,neighborhood,2019-11,2300
Astoria,Queens,neighborhood,2019-12,2300
Astoria,Queens,neighborhood,2020-01,2333
Astoria,Queens,neighborhood,2020-02,2395
Astoria,Queens,neighborhood,2020-03,2300
Astoria,Queens,neighborhood,2020-04,2300
Astoria,Queens,neighborhood,2020-05,2275
Astoria,Queens,neighborhood,2020-06,2246
Astoria,Queens,neighborhood,2020-07,2200
Astoria,Queens,neighborhood,2020-08,2153
Astoria,Queens,neighborhood,2020-09,2100
Astoria,Queens,neighborhood,2020-10,2000
Astoria,Queens,neighborhood,2020-11,2000
Astoria,Queens,neighborhood,2020-12,1995
Astoria,Queens,neighborhood,2021-01,1950
Astoria,Queens,neighborhood,2021-02,1950
Astoria,Queens,neighborhood,2021-03,1900
Astoria,Queens,neighborhood,2021-04,1950
Astoria,Queens,neighborhood,2021-05,1999
Astoria,Queens,neighborhood,2021-06,2000
Astoria,Queens,neighborhood,2021-07,2100
Astoria,Queens,neighborhood,2021-08,2200
Auburndale,Queens,neighborhood,2012-06,1600
Auburndale,Queens,neighborhood,2015-01,1995
Auburndale,Queens,neighborhood,2015-03,2300
Auburndale,Queens,neighborhood,2015-04,2100
Auburndale,Queens,neighborhood,2015-05,1995
Auburndale,Queens,neighborhood,2015-06,1995
Auburndale,Queens,neighborhood,2015-07,1950
Auburndale,Queens,neighborhood,2015-08,1900
Auburndale,Queens,neighborhood,2015-09,1995
Auburndale,Queens,neighborhood,2015-10,1995
Auburndale,Queens,neighborhood,2015-11,1695
Auburndale,Queens,neighborhood,2016-01,1798
Auburndale,Queens,neighborhood,2016-02,1625
Auburndale,Queens,neighborhood,2016-03,1795
Auburndale,Queens,neighborhood,2016-04,1850
Auburndale,Queens,neighborhood,2016-05,2100
Auburndale,Queens,neighborhood,2016-06,2225
Auburndale,Queens,neighborhood,2016-07,2100
Auburndale,Queens,neighborhood,2016-08,2048
Auburndale,Queens,neighborhood,2016-09,2048
Auburndale,Queens,neighborhood,2016-10,2148
Auburndale,Queens,neighborhood,2016-11,2100
Auburndale,Queens,neighborhood,2017-01,1995
Auburndale,Queens,neighborhood,2017-02,2195
Auburndale,Queens,neighborhood,2017-03,2195
Auburndale,Queens,neighborhood,2017-04,2295
Auburndale,Queens,neighborhood,2017-05,2095
Auburndale,Queens,neighborhood,2017-06,2195
Auburndale,Queens,neighborhood,2017-07,2048
Auburndale,Queens,neighborhood,2017-08,1895
Auburndale,Queens,neighborhood,2017-09,1995
Auburndale,Queens,neighborhood,2017-10,1495
Auburndale,Queens,neighborhood,2017-11,1795
Auburndale,Queens,neighborhood,2017-12,2325
Auburndale,Queens,neighborhood,2018-01,2300
Auburndale,Queens,neighborhood,2018-02,2300
Auburndale,Queens,neighborhood,2018-03,2300
Auburndale,Queens,neighborhood,2018-04,2200
Auburndale,Queens,neighborhood,2018-05,2095
Auburndale,Queens,neighborhood,2018-06,2098
Auburndale,Queens,neighborhood,2018-07,2095
Auburndale,Queens,neighborhood,2018-08,2000
Auburndale,Queens,neighborhood,2018-09,1948
Auburndale,Queens,neighborhood,2018-10,1995
Auburndale,Queens,neighborhood,2018-11,1995
Auburndale,Queens,neighborhood,2018-12,1948
Auburndale,Queens,neighborhood,2019-01,2045
Auburndale,Queens,neighborhood,2019-02,2045
Auburndale,Queens,neighborhood,2019-03,1995
Auburndale,Queens,neighborhood,2019-04,1998
Auburndale,Queens,neighborhood,2019-05,1998
Auburndale,Queens,neighborhood,2019-06,1900
Auburndale,Queens,neighborhood,2019-07,1650
Auburndale,Queens,neighborhood,2019-08,2198
Auburndale,Queens,neighborhood,2019-09,2100
Auburndale,Queens,neighborhood,2019-10,2100
Auburndale,Queens,neighborhood,2019-11,2177
Auburndale,Queens,neighborhood,2019-12,1900
Auburndale,Queens,neighborhood,2020-01,1895
Auburndale,Queens,neighborhood,2020-02,2000
Auburndale,Queens,neighborhood,2020-03,1998
Auburndale,Queens,neighborhood,2020-05,1998
Auburndale,Queens,neighborhood,2020-06,1995
Auburndale,Queens,neighborhood,2020-07,1823
Auburndale,Queens,neighborhood,2020-08,2000
Auburndale,Queens,neighborhood,2020-09,2095
Auburndale,Queens,neighborhood,2020-10,2073
Auburndale,Queens,neighborhood,2020-11,2000
Auburndale,Queens,neighborhood,2020-12,2152
Auburndale,Queens,neighborhood,2021-01,2212
Auburndale,Queens,neighborhood,2021-02,2100
Auburndale,Queens,neighborhood,2021-03,2195
Auburndale,Queens,neighborhood,2021-04,2000
Auburndale,Queens,neighborhood,2021-05,2000
Auburndale,Queens,neighborhood,2021-06,2195
Auburndale,Queens,neighborhood,2021-07,2125
Bath Beach,Brooklyn,neighborhood,2011-08,1075
Bath Beach,Brooklyn,neighborhood,2011-09,1075
Bath Beach,Brooklyn,neighborhood,2011-10,1188
Bath Beach,Brooklyn,neighborhood,2011-11,1200
Bath Beach,Brooklyn,neighborhood,2011-12,1075
Bath Beach,Brooklyn,neighborhood,2012-01,1138
Bath Beach,Brooklyn,neighborhood,2013-11,1475
Bath Beach,Brooklyn,neighborhood,2013-12,1638
Bath Beach,Brooklyn,neighborhood,2014-01,1650
Bath Beach,Brooklyn,neighborhood,2014-05,2200
Bath Beach,Brooklyn,neighborhood,2014-06,1725
Bath Beach,Brooklyn,neighborhood,2014-07,1800
Bath Beach,Brooklyn,neighborhood,2014-08,1750
Bath Beach,Brooklyn,neighborhood,2014-09,1700
Bath Beach,Brooklyn,neighborhood,2014-10,1450
Bath Beach,Brooklyn,neighborhood,2014-12,1550
Bath Beach,Brooklyn,neighborhood,2015-01,1725
Bath Beach,Brooklyn,neighborhood,2015-02,1775
Bath Beach,Brooklyn,neighborhood,2015-03,1775
